0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119
-264.79278564453125;125.53913879394531;-62.62471389770508;28.31569480895996;1.2793867588043213;-8.616630554199219;-4.265705585479736;12.05094051361084;-27.621435165405273;-7.861643314361572;3.1067891120910645;-5.13044548034668;-19.047527313232422;-4.770700931549072;-9.604219436645508;-4.166512966156006;-2.415529251098633;-9.955865859985352;-8.447371482849121;-2.964183807373047;-4.215856075286865;-8.159356117248535;-2.1630799770355225;-1.7653052806854248;2.7296500205993652;-1.8086541891098022;8.022470474243164;5.874117851257324;5.089213848114014;3.5607078075408936;4.300503730773926;-1.0935522317886353;0.7721102833747864;1.84416663646698;0.6907901167869568;0.08815761655569077;1.9926477670669556;1.63687002658844;0.5424718856811523;4.453377723693848;2.7513582706451416;4.353207111358643;-0.5500590205192566;-1.087107539176941;-3.3790090084075928;-1.075512409210205;-1.2515537738800049;0.23852241039276123;-2.224292039871216;-1.3865710496902466;-1.544353723526001;-1.4165335893630981;0.18668703734874725;0.6807281374931335;1.3373572826385498;-0.22683270275592804;-0.5552687644958496;-0.363119512796402;1.0814313888549805;-0.10769480466842651;-0.15219135582447052;-2.055288553237915;-0.48692429065704346;-0.591111958026886;1.09910249710083;-1.0176732540130615;0.47524937987327576;-0.48593369126319885;-0.9897554516792297;-1.2649493217468262;-1.6155691146850586;-0.2347102016210556;-0.44254088401794434;-0.3463669419288635;-1.3508731126785278;-0.04914094880223274;0.07379656285047531;0.7521789073944092;-0.52974933385849;0.2814439535140991;-0.28704217076301575;0.11427583545446396;-0.7901087403297424;0.8176180124282837;-0.2025754451751709;-0.0765305608510971;0.7262290120124817;-0.4783672094345093;0.405437171459198;0.5154349207878113;-0.4882204234600067;-0.13080672919750214;0.37318357825279236;-0.7870374917984009;0.23148015141487122;-0.7859312891960144;0.2313506305217743;0.3034493327140808;-0.2586205303668976;-0.6947783827781677;0.07356230169534683;-0.2681443989276886;-0.44677817821502686;-0.41772082448005676;0.43426111340522766;0.32148176431655884;-0.33446308970451355;-0.4387163519859314;-0.6315810680389404;-0.48673033714294434;-1.748397707939148;-0.8981104493141174;-0.11933793127536774;0.5554443001747131;0.6900312900543213;0.8934654593467712;0.8467733860015869;0.283751904964447;-0.1858975887298584;-0.13089776039123535
-272.8885498046875;121.0971450805664;-41.14932632446289;36.46342086791992;7.56540584564209;-16.098636627197266;-6.408169746398926;3.941464424133301;-18.141294479370117;-10.447558403015137;-3.497840404510498;-18.29216957092285;-17.300966262817383;-3.2320477962493896;-15.470026969909668;-6.506995677947998;0.4631853401660919;-8.810707092285156;-5.372631549835205;-1.6012275218963623;-1.9479268789291382;-4.33466100692749;0.1923380345106125;0.30276018381118774;-0.15797758102416992;-0.5604914426803589;3.6045947074890137;1.150734782218933;0.9036158323287964;3.346858024597168;3.626981019973755;0.9058967232704163;4.122763156890869;4.428931713104248;2.092791795730591;2.519423007965088;4.587951183319092;3.5908455848693848;-0.7879270315170288;1.2302134037017822;0.015121188946068287;0.6711979508399963;1.9754958152770996;2.8682427406311035;-0.11896411329507828;-1.3409134149551392;-1.2723634243011475;0.08078862726688385;-0.17698755860328674;-0.18652492761611938;-2.0842654705047607;-2.1914141178131104;-0.11768444627523422;-0.7096063494682312;0.07040464133024216;-0.6447760462760925;-0.12298189103603363;-0.1785387098789215;0.288607120513916;-1.3080980777740479;-0.8751789331436157;-1.104560375213623;-0.6712824106216431;-0.45246151089668274;-0.39273354411125183;-0.43940505385398865;-0.019292639568448067;0.2166021466255188;-0.8023985028266907;-0.31059959530830383;0.4764000177383423;0.6996432542800903;-0.315618634223938;-0.6446619629859924;-1.363255262374878;0.08752472698688507;-0.39164236187934875;-0.9236094355583191;-0.5902842879295349;0.25412335991859436;-0.256314754486084;-0.518692135810852;-0.06015068665146828;0.31518104672431946;0.24701301753520966;0.020845018327236176;0.4049653708934784;-0.3578214943408966;-0.43376466631889343;-0.5154350996017456;0.015021047554910183;-0.3973011374473572;-0.11315347999334335;-0.09450986981391907;0.06136159598827362;-0.49354037642478943;0.029304448515176773;0.13717372715473175;-0.22272047400474548;-0.14601872861385345;-0.4027930200099945;-0.41525954008102417;-0.7815333008766174;-0.13740728795528412;0.14186197519302368;-0.10283060371875763;-0.7541831731796265;-0.40809404850006104;-0.8410704731941223;-0.8749064803123474;-1.2958922386169434;-0.857775092124939;-0.16395357251167297;0.5225436687469482;0.8645756244659424;0.9034625887870789;0.971885085105896;0.15890608727931976;0.12787461280822754;0.25692036747932434
-252.11962890625;140.5333251953125;-48.73473358154297;25.31192970275879;11.052135467529297;-15.032625198364258;-15.175116539001465;-0.740196168422699;-12.05026912689209;-6.4506425857543945;-7.448221683502197;-12.052334785461426;-14.276205062866211;-1.7946335077285767;-8.394267082214355;-7.611613750457764;-1.4205149412155151;-10.04005241394043;-6.90783166885376;-0.1876160353422165;-4.451539993286133;-7.025293350219727;-1.3995963335037231;-4.309391975402832;-3.322575330734253;-5.26765775680542;-3.7174835205078125;-5.070444107055664;-3.6076996326446533;-2.9597878456115723;-0.847288191318512;-0.23005306720733643;2.5146992206573486;5.191117286682129;4.989470958709717;3.9411492347717285;3.3227596282958984;5.590973377227783;4.493387699127197;4.238785743713379;1.7695167064666748;2.3406026363372803;3.553663492202759;4.848765850067139;1.8984695672988892;1.16342294216156;-2.0405144691467285;-2.7370896339416504;-1.4727816581726074;0.128629669547081;0.25046008825302124;-1.7667536735534668;-2.337160348892212;-4.420032501220703;-1.5912995338439941;0.008113113231956959;-0.7157999873161316;-1.591074824333191;-1.464468240737915;-2.121023178100586;-0.5894902944564819;-0.9827250242233276;-0.8361623883247375;-1.5769120454788208;-1.4049028158187866;-0.885532796382904;-0.7795371413230896;-0.45072486996650696;-0.8242239356040955;-0.07169584184885025;0.4762827754020691;0.1268560141324997;-1.2947707176208496;0.20233070850372314;-0.7044191956520081;-0.7759618163108826;-0.622235894203186;-0.6586555242538452;-1.1027846336364746;0.04584212973713875;0.005613092798739672;-0.5819166898727417;0.21385547518730164;1.1549172401428223;1.1989467144012451;-0.16438308358192444;-0.263378769159317;-0.18833960592746735;0.6515511274337769;-0.22483286261558533;0.06190096586942673;0.4528239369392395;0.4451558589935303;-0.3542913794517517;-0.09205712378025055;0.08621986210346222;0.6141327023506165;0.3400830328464508;-0.08577809482812881;0.04471169039607048;0.0511438362300396;-0.028563223779201508;-0.6087160706520081;0.030028866603970528;-0.4212642312049866;-0.1589822918176651;-0.32987138628959656;-0.2575545608997345;-1.0235204696655273;-1.1514991521835327;-1.26995849609375;-0.5064342617988586;0.13659733533859253;0.6584163308143616;1.2040281295776367;1.1878209114074707;1.1456364393234253;0.5806109309196472;0.5915036797523499;0.3030705749988556
-301.81201171875;115.63043975830078;-44.68974304199219;40.499534606933594;12.119359970092773;-9.788789749145508;-14.219804763793945;6.883999347686768;-16.215970993041992;-5.742363929748535;-4.504888534545898;-16.154281616210938;-18.379051208496094;0.9581188559532166;-11.554656982421875;-5.06837797164917;4.738471031188965;-8.437640190124512;-10.19077205657959;0.17122799158096313;-2.6020655632019043;-9.955962181091309;-3.724424362182617;-3.4059531688690186;-1.8896883726119995;-7.352184295654297;-1.9592530727386475;-1.4946411848068237;1.1644514799118042;0.9240530729293823;5.746939659118652;3.702010154724121;5.829093933105469;8.029668807983398;8.968744277954102;9.365315437316895;7.9518537521362305;5.517858505249023;1.3926594257354736;1.8862287998199463;-0.9505552053451538;0.6646071076393127;0.7985911965370178;3.43268084526062;0.402940958738327;-0.6578478813171387;-3.3429107666015625;-2.459129571914673;-1.4222162961959839;1.0805295705795288;-1.3684961795806885;-2.614441156387329;-1.440094232559204;-1.5680525302886963;-0.3003506362438202;-0.6447213292121887;-0.28925275802612305;-2.7798879146575928;-1.798304557800293;-1.2613778114318848;0.9355846643447876;-0.16987662017345428;-0.5136024951934814;-2.3213958740234375;-0.3870362937450409;1.1858198642730713;-0.03531846031546593;-0.9391067624092102;-0.4123700261116028;0.3815222680568695;1.7154287099838257;0.3518596291542053;-1.4288631677627563;-0.17106503248214722;-0.27312588691711426;0.39786067605018616;-0.589013934135437;-0.8726691603660583;-1.3498148918151855;0.850427508354187;-0.5545812249183655;-1.5955417156219482;-0.1358160823583603;1.8174887895584106;0.3542064428329468;-0.3266957402229309;-0.10435619205236435;0.34478887915611267;0.39603284001350403;-0.9330366849899292;-0.19099083542823792;0.03663596883416176;0.32946521043777466;-1.044853687286377;-0.23740549385547638;0.5501506328582764;0.6551381945610046;-0.38250723481178284;0.01856866292655468;0.09182605892419815;-0.23034235835075378;-0.847345769405365;-0.5071007013320923;0.0014327906537801027;-0.5823131799697876;-0.4307751953601837;-0.18510542809963226;-0.0243315901607275;-0.940361738204956;-1.5855218172073364;-1.4331618547439575;-0.5377575159072876;-0.46661925315856934;0.28915199637413025;0.6653911471366882;0.7949457764625549;0.7234604954719543;1.1313533782958984;0.7725258469581604;-0.12086085230112076
-256.25811767578125;118.04161834716797;-61.19953918457031;42.643768310546875;14.546074867248535;-13.713741302490234;-13.657144546508789;7.992791175842285;-25.78373908996582;-8.232481002807617;-0.279469758272171;-17.925771713256836;-22.428730010986328;-1.3165457248687744;-13.151759147644043;-6.913115978240967;-0.5207472443580627;-11.860380172729492;-11.270468711853027;-3.2861742973327637;-3.2945785522460938;-9.302165985107422;-2.543919086456299;-0.807609498500824;2.2152211666107178;-1.3739088773727417;3.9459455013275146;1.007313847541809;2.4899024963378906;2.8500008583068848;7.087715148925781;6.63650369644165;6.792178153991699;5.062325477600098;5.532771587371826;3.3412294387817383;0.7775333523750305;2.7056424617767334;0.36646637320518494;-1.2453291416168213;-3.037069082260132;1.717398762702942;0.6583492159843445;0.6862256526947021;-2.221529006958008;-2.6554980278015137;-4.00058126449585;-0.10410686582326889;0.5687215328216553;1.8805882930755615;-1.329512357711792;-5.378706932067871;-2.7715444564819336;0.5753574371337891;0.23829564452171326;-2.5400969982147217;-1.4207409620285034;-1.0690300464630127;1.4199143648147583;0.5139646530151367;0.5871490836143494;-2.386202335357666;-1.0533339977264404;0.21409067511558533;0.48056861758232117;0.43109527230262756;1.1764988899230957;-1.0613373517990112;0.10908376425504684;0.7439655065536499;-0.35780495405197144;0.44309788942337036;-1.3985540866851807;-0.9390773177146912;-0.8396989703178406;-0.1647147685289383;-1.106414794921875;0.2794269025325775;-0.2041895091533661;-0.2537335455417633;-0.6702432036399841;0.15482032299041748;-0.41226106882095337;0.026623981073498726;0.21341091394424438;0.4367709457874298;0.4030822217464447;-0.7422047853469849;0.3382825255393982;0.27020663022994995;-0.1666407287120819;-0.4004261791706085;0.9547025561332703;0.37233129143714905;-0.40548115968704224;-0.33205798268318176;1.2414071559906006;-0.3815825879573822;-0.791801929473877;-0.031463027000427246;-0.2951974868774414;-0.9292768836021423;-0.2524566352367401;0.8106665015220642;-0.33726128935813904;-0.617017924785614;-0.002552287420257926;-0.16694822907447815;-1.133170247077942;-0.8174533843994141;-0.7835584878921509;-0.26284849643707275;-0.1759866327047348;0.2902519702911377;0.5958734750747681;1.5495102405548096;1.4458283185958862;0.5975923538208008;0.36667025089263916;0.3848631978034973
-269.4584655761719;131.22601318359375;-53.391605377197266;25.540164947509766;-5.110959529876709;-9.549039840698242;-8.21367073059082;7.488965034484863;-10.481331825256348;-0.7166761159896851;-11.052816390991211;-12.838615417480469;-13.52768325805664;0.06179938092827797;-10.279937744140625;-4.737972736358643;-0.4268803596496582;-9.931182861328125;-6.471879482269287;-0.6643861532211304;-3.232335090637207;-3.691169261932373;-2.7069387435913086;-6.22815465927124;0.11816394329071045;-3.6502137184143066;2.8931190967559814;0.0837121233344078;2.7850167751312256;-0.9381609559059143;-0.6008026003837585;-1.3047072887420654;0.15326184034347534;1.7635151147842407;5.341066360473633;5.845362663269043;6.384512901306152;6.695226192474365;1.3745261430740356;-0.6310464143753052;-4.205976486206055;-1.025145411491394;0.08892039209604263;2.463165044784546;0.9719342589378357;0.7829329371452332;-2.3819429874420166;0.9209443926811218;-0.2495294213294983;0.27891889214515686;-1.6142282485961914;-2.3967502117156982;-1.4355103969573975;-0.9498681426048279;0.9443157911300659;-0.46946215629577637;0.1583017110824585;-0.15819646418094635;0.4422537684440613;-0.4960084557533264;-0.12524990737438202;-2.118473768234253;-0.05681059882044792;-0.8507350087165833;-0.04653364419937134;-0.742001473903656;0.26323044300079346;-0.14905373752117157;-0.8085065484046936;-1.7573952674865723;-0.2536551356315613;1.0746800899505615;-0.4909714162349701;-0.47338730096817017;-1.6463115215301514;0.424603670835495;-0.6292506456375122;-0.43815532326698303;-0.11407701671123505;0.4218183755874634;-0.5232917666435242;-0.1625158190727234;-0.9423074722290039;0.3915199637413025;0.6835660338401794;0.547111988067627;-0.30162766575813293;-0.6450941562652588;0.0984843298792839;-0.1813242882490158;0.09488918632268906;-0.4840136766433716;0.25395724177360535;-0.01118667982518673;0.08381378650665283;-0.40721026062965393;0.2951592206954956;-0.07165420055389404;0.48106640577316284;-0.3903256058692932;-0.4528134763240814;0.05692552402615547;0.12094763666391373;-0.4410112202167511;-0.27379310131073;0.3391774594783783;0.09532458335161209;-0.857073962688446;-1.5673898458480835;-0.4338753819465637;-0.9118531346321106;-1.0608614683151245;-0.37594443559646606;0.5643899440765381;0.4677909016609192;1.1026839017868042;0.9606738686561584;0.18518313765525818;0.09410317987203598;0.7568901181221008
-256.4456481933594;106.76406860351562;-59.29287338256836;34.875057220458984;3.422309160232544;-5.938812732696533;-12.966087341308594;6.722516059875488;-18.4017333984375;-6.242552757263184;0.07447820156812668;-14.27059555053711;-20.451568603515625;-2.183537721633911;-13.239819526672363;-4.526706218719482;-0.7911572456359863;-13.035792350769043;-7.123735427856445;-3.66477108001709;1.5515108108520508;0.6976000666618347;3.9191246032714844;13.790146827697754;9.695401191711426;-0.26416900753974915;2.8078415393829346;-6.544666290283203;-1.6573655605316162;-0.8846128582954407;2.7696454524993896;0.5394898653030396;0.27166420221328735;-0.24788662791252136;-0.3639982044696808;1.7072956562042236;2.5392470359802246;0.6930088996887207;-2.496572256088257;-1.8991813659667969;-1.7195532321929932;2.030604362487793;-1.510751485824585;1.7723944187164307;-0.5330020189285278;1.4396693706512451;0.07482308149337769;0.09228638559579849;1.0289546251296997;0.3757167458534241;-1.3062094449996948;-0.272909939289093;-0.8137772083282471;-1.814589262008667;1.372706413269043;-1.9241958856582642;-1.8042199611663818;-0.09674455225467682;-0.657264769077301;-2.1551196575164795;0.24464574456214905;-1.3551249504089355;-0.6081170439720154;-1.1192097663879395;-0.6029764413833618;0.1534859985113144;0.19781394302845;-1.6581571102142334;-1.2188456058502197;1.1910111904144287;1.098380208015442;-1.2097077369689941;-2.121185541152954;0.6239675879478455;0.27472272515296936;-1.0265806913375854;-1.852087140083313;0.8994426131248474;0.3143147826194763;-0.4666232764720917;-0.43616899847984314;0.7731872797012329;0.09412533044815063;-0.20305801928043365;0.2534754276275635;0.5353074073791504;0.35198941826820374;0.5334241986274719;0.3794548809528351;-0.37219303846359253;-0.14081259071826935;0.4893944263458252;0.5978028178215027;-1.4090956449508667;-0.21818974614143372;0.6537280678749084;0.3400973677635193;-0.800990879535675;0.5088659524917603;-0.2674388885498047;-0.7949162721633911;0.05054706707596779;-0.16367144882678986;-0.4050866961479187;-0.09902822226285934;0.26244646310806274;-0.3624931275844574;-0.2452283501625061;-0.6117267608642578;-1.0097047090530396;-1.4146323204040527;-0.4295658469200134;0.15971088409423828;0.48584744334220886;0.8247156739234924;1.2289891242980957;0.7315245270729065;0.4739936292171478;0.5014117360115051;0.19814889132976532
-253.30276489257812;132.41061401367188;-60.84172439575195;28.379783630371094;-3.447484016418457;-24.27499008178711;-12.91609001159668;10.935684204101562;-21.131601333618164;-9.67198371887207;4.9554009437561035;-13.545502662658691;-20.203353881835938;0.07652394473552704;-10.356058120727539;-5.058375358581543;-1.4285900592803955;-9.772539138793945;-10.047666549682617;-4.819859981536865;-3.2891077995300293;-9.996997833251953;-6.533380031585693;-5.174075603485107;-5.546209335327148;-9.693289756774902;3.3700828552246094;3.212883949279785;2.27204966545105;7.540621757507324;11.151734352111816;7.317319393157959;9.41860294342041;8.240555763244629;6.025110721588135;6.815857887268066;6.101086139678955;2.812412977218628;-1.1869494915008545;-0.05788702890276909;-2.109368324279785;2.6993823051452637;1.479048490524292;-3.0004525184631348;-4.647523880004883;-0.5538221001625061;-2.4206933975219727;-0.47011613845825195;-1.4653723239898682;-4.98290491104126;-4.393041133880615;-0.36553287506103516;0.07994909584522247;-1.4500592947006226;-0.340595006942749;-1.9717543125152588;0.6699856519699097;0.26466748118400574;-0.8661473393440247;-2.1907413005828857;-0.19952687621116638;-0.030509982258081436;0.17808020114898682;0.6178272366523743;0.8543873429298401;0.0403815358877182;0.18674404919147491;-1.2969880104064941;-0.09366821497678757;1.5626510381698608;1.046645164489746;-0.6818251609802246;-1.9987014532089233;0.6185653209686279;-0.07620806246995926;-0.1284148395061493;-1.0839072465896606;-0.2636720836162567;0.616443395614624;0.1761409044265747;-1.417136549949646;0.43329447507858276;1.9132053852081299;1.5928714275360107;-0.8941454887390137;-0.21128377318382263;1.3544942140579224;0.012753759510815144;-0.4232712686061859;-0.5653997659683228;0.8629553914070129;-0.5070052146911621;-0.8492422699928284;-0.4373627007007599;0.7903718948364258;-0.3297872841358185;-0.7670775055885315;-0.2347750961780548;0.4614698588848114;-0.43463367223739624;-0.9319687485694885;0.13559971749782562;-0.08271464705467224;-0.4458138644695282;0.09220462292432785;0.36890849471092224;-0.3477906286716461;0.24374760687351227;-1.547776222229004;-1.6629140377044678;-0.8001981973648071;-0.41347745060920715;-0.6025823950767517;0.4226272702217102;1.266141653060913;0.7431558966636658;0.9323344826698303;1.2958825826644897;0.5872632265090942;-0.5315870046615601
-240.60366821289062;118.73216247558594;-71.2706527709961;34.060665130615234;5.302348613739014;-11.276187896728516;-12.279768943786621;5.514707565307617;-17.438072204589844;-9.895257949829102;-0.3401459753513336;-11.726999282836914;-19.765958786010742;-2.170217275619507;-13.651076316833496;-5.649022579193115;1.5787489414215088;-11.213040351867676;-8.050171852111816;-3.3143787384033203;-6.2684149742126465;-8.430130004882812;-4.010587215423584;-1.2110463380813599;1.455176591873169;-5.814176082611084;3.540498733520508;5.22205114364624;4.700364112854004;5.570813179016113;9.907089233398438;8.505029678344727;8.179689407348633;4.808374881744385;1.0499976873397827;0.0856756791472435;0.8695065379142761;0.6368504166603088;1.9584975242614746;5.3181304931640625;0.20695948600769043;-0.04280237480998039;-2.1781933307647705;-1.3007556200027466;-2.549076557159424;0.4819433391094208;-3.034878969192505;-1.9588027000427246;-1.6293333768844604;-2.7308101654052734;-0.34713780879974365;-2.4867594242095947;-1.202959418296814;-1.1416972875595093;-2.0887224674224854;-0.8913428783416748;-0.6849127411842346;-0.49356362223625183;-0.2598889470100403;-1.5366984605789185;1.2540150880813599;-0.22577475011348724;0.8191822171211243;0.9594396948814392;0.18130727112293243;-0.03797737509012222;0.36554670333862305;-0.21150949597358704;-0.04157572612166405;-1.075932264328003;-0.08108683675527573;1.2113176584243774;-0.3911920487880707;-0.2570819854736328;-0.7649093270301819;-0.32771095633506775;-0.7270828485488892;0.5119120478630066;-0.5954578518867493;-0.0030959162395447493;-0.10203815251588821;0.3351650536060333;-0.057923994958400726;0.2788902819156647;0.2575172781944275;0.17600981891155243;0.5904837846755981;-0.2629086971282959;0.1446838229894638;-0.043872516602277756;-0.2993171811103821;-0.5704631805419922;0.31693342328071594;0.07002992928028107;-0.42214012145996094;-1.064761757850647;0.1581731140613556;-0.2891536355018616;-0.2961772382259369;-0.5822458267211914;-0.338388055562973;-0.09069772809743881;-0.6450799107551575;-0.16676020622253418;-0.015490452758967876;0.005738718900829554;-0.4796263575553894;-0.07579932361841202;-0.6625377535820007;-0.822256863117218;-0.9619413018226624;-0.10233598947525024;0.48848509788513184;0.6198325157165527;1.4586619138717651;1.4968935251235962;0.8530007600784302;0.7809567451477051;0.4660368859767914;0.1368664652109146
-258.8786926269531;102.9664077758789;-57.75274658203125;50.17726135253906;10.718300819396973;-9.467009544372559;-16.677942276000977;4.853942394256592;-10.63675594329834;-16.015392303466797;-5.970075607299805;-11.50682258605957;-21.8981876373291;-2.1132490634918213;-14.164738655090332;-10.344549179077148;-0.7719210386276245;-9.918895721435547;-10.345550537109375;-2.238895893096924;-3.2992019653320312;-7.872353553771973;1.3808362483978271;-1.9619956016540527;3.079193592071533;1.8694121837615967;5.8581109046936035;8.218645095825195;8.37150764465332;8.211071968078613;9.369084358215332;6.755009174346924;4.469563007354736;3.3461737632751465;1.0748475790023804;-2.9489517211914062;0.5659794807434082;1.3448026180267334;-1.748637318611145;1.9927630424499512;-0.25261616706848145;-1.2265121936798096;-3.3281924724578857;-2.5693604946136475;-2.258180618286133;-0.8659412860870361;-1.404207706451416;-1.73249351978302;-4.105187892913818;-1.3506278991699219;-1.1272114515304565;-0.2117079198360443;0.6528192162513733;-0.9335365295410156;-1.2588573694229126;-0.38822460174560547;1.366694450378418;-0.7399176955223083;0.32229140400886536;-1.129499912261963;-0.209437757730484;0.36488667130470276;0.9254409670829773;-0.09093323349952698;-0.19939881563186646;-1.21851646900177;-0.14552663266658783;-0.8634528517723083;-1.1543351411819458;-0.48848631978034973;0.11455446481704712;1.0426005125045776;-0.7987384796142578;-0.6509639024734497;-1.2049853801727295;-0.4489654302597046;-0.4228737950325012;0.10394647717475891;-0.5403825640678406;0.5326238870620728;-0.2233157604932785;-0.425913542509079;0.3773250877857208;0.8836002945899963;0.2367379516363144;0.16674882173538208;-0.022229228168725967;-0.24105001986026764;0.39801928400993347;-0.2322714477777481;0.2713942527770996;-0.2055271565914154;-0.17241497337818146;-0.17252503335475922;0.4769379496574402;-0.355516642332077;-0.3366072177886963;-0.2753431797027588;-0.06808798760175705;-0.5418208241462708;-0.309424489736557;0.07101159542798996;-0.4144122898578644;-0.45322704315185547;-0.1435546725988388;-0.0408405140042305;-0.36399996280670166;-0.09839385002851486;-0.799675703048706;-0.9462917447090149;-1.3766252994537354;-0.4360525906085968;0.028134608641266823;0.6729938983917236;1.2960410118103027;1.2971444129943848;0.7651676535606384;0.3098716735839844;0.32606041431427;0.029456807300448418
